Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Mn,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Nd,Gd,U,Annealing temperature,Annealing time,Primary Crystallization Onset,Primary Crystallization Peak ,Secondary Crystallization, Longitudinal Annealing field, Transverse Annealing field,Ribbon thickness,Coercivity,Curie Temperature,core loss ,electrical resistivity,Grain Diameter,Permeability,Magnetostriction,Magnetic Saturation,BCC Lattice Parameter,Reference DOI
92.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,265.0704225,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
90.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,238.028169,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,68.45070423,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,92.67605634,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
83.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,131.5492958,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,151.2676056,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,168.7323944,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
89,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,1032.380952,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
86.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,830.4761905,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
83.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,994.2857143,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
82,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,1070.47619,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
80.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,1152.380952,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
78.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,298,,,,,0,0,30,1432.380952,,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00940-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,25,17.62271601,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,728,3600,,,,0,0,25,0.659365499,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,25,0.163038826,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,25,0.454348123,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,833,3600,,,,0,0,25,0.444236642,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,883,3600,,,,0,0,25,2428.806915,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,928,3600,,,,0,0,25,3922.927079,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,25,7.430967261,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,728,3600,,,,0,0,25,0.724293492,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,25,0.18945603,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,25,0.324078043,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,833,3600,,,,0,0,25,0.131136345,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,883,3600,,,,0,0,25,127.4894336,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,928,3600,,,,0,0,25,4644.936707,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,25,9.308322784,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,728,3600,,,,0,0,25,0.924470046,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,25,0.179081989,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,25,0.355967606,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,833,3600,,,,0,0,25,0.226014404,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,883,3600,,,,0,0,25,1.043560591,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,928,3600,,,,0,0,25,996.4925244,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,25,9.215753194,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,723,3600,,,,0,0,25,1.761637973,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,25,0.84950239,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,25,0.530088776,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,25,3.708543591,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,25,991.8449496,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,25,11.73717712,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,723,3600,,,,0,0,25,1.491752025,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,25,0.94431408,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,25,1.030834324,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,25,0.980647446,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,25,4106.876281,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,7.5,0,2,9,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,25,10.24407464,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,7.5,0,2,9,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,723,3600,,,,0,0,25,1.560954666,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,7.5,0,2,9,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,25,1.166837085,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,7.5,0,2,9,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,25,0.899700469,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
71.5,7.5,0,2,9,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,25,13.40232971,,,,,,,,,10.1002/1521-396X(200202)189:3<877::AID-PSSA877>3.0.CO;2-G
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,643,3600,817,,,0,0,20,,604.0702576,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,693,3600,817,,,0,0,20,,604.8430913,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,743,3600,817,,,0,0,20,,607.0913349,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,758,3600,817,,,0,0,20,,608.3559719,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,773,3600,817,,,0,0,20,,612.2201405,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,793,3600,817,,,0,0,20,,634.4918033,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,817,3600,817,,,0,0,20,,641.5175644,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,658,3600,807,,,0,0,20,,598.9789227,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,708,3600,807,,,0,0,20,,602.9836066,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,738,3600,807,,,0,0,20,,605.6533958,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,758,3600,807,,,0,0,20,,612.0468384,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,807,,,0,0,20,,630.0327869,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,788,3600,807,,,0,0,20,,640.6416862,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,808,3600,807,,,0,0,20,,641.0632319,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,833,3600,807,,,0,0,20,,642.6088993,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,623,3600,791,,,0,0,20,,607.5737705,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,673,3600,791,,,0,0,20,,609.7517564,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,723,3600,791,,,0,0,20,,614.9508197,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,738,3600,791,,,0,0,20,,620.7822014,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,753,3600,791,,,0,0,20,,640.0327869,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,773,3600,791,,,0,0,20,,649.0257611,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,798,3600,791,,,0,0,20,,650.0093677,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,643,3600,784,,,0,0,20,,606.1733021,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,693,3600,784,,,0,0,20,,608.7728337,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,733,3600,784,,,0,0,20,,619.1709602,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,743,3600,784,,,0,0,20,,623.7377049,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,758,3600,784,,,0,0,20,,634.0655738,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,773,3600,784,,,0,0,20,,633.9953162,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,793,3600,784,,,0,0,20,,633.9250585,,,,,,,,https://doi.org/10.1016/S0921-5093(00)01501-X
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,298,,,793,,0,0,30,4.69843342,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,473,3600,,793,,0,0,30,4.607049608,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,523,3600,,793,,0,0,30,4.497389034,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,573,3600,,793,,0,0,30,4.259791123,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,623,3600,,793,,0,0,30,3.510443864,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,673,3600,,793,,0,0,30,2.103133159,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,723,3600,,793,,0,0,30,2.998694517,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,743,3600,,793,,0,0,30,8.357348703,,,,8,,,,2.877,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,763,3600,,793,,0,0,30,55.04322767,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,783,3600,,793,,0,0,30,295.9654179,,,,12,,,,2.871,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,803,3600,,793,,0,0,30,204.3227666,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,793,,0,0,30,117.8674352,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,843,3600,,793,,0,0,30,44.6685879,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,863,3600,,793,,0,0,30,19.88472622,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,883,3600,,793,,0,0,30,11.23919308,,,,18,,,,2.867,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,903,3600,,793,,0,0,30,11.81556196,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,923,3600,,793,,0,0,30,84.43804035,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,943,3600,,793,,0,0,30,1920,,,,,,,,,https://doi.org/10.1088/0953-8984/14/18/307
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,473,3600,,,,0,0,,2.592151388,,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,573,3600,,,,0,0,,4.732603546,,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,623,3600,,,,0,0,,10.9728983,,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,743,3600,,,,0,0,,7.141181481,,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,758,3600,,,,0,0,,44.24139712,,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,778,3600,,,,0,0,,12.00204267,,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,798,3600,,,,0,0,,103.9223272,,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,818,3600,,,,0,0,,1478.467379,,,,4,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,853,3600,,,,0,0,,3789.391617,,,,16,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,,2085.728082,,,,15,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,898,3600,,,,0,0,,1527.393254,,,,38,,,,,https://doi.org/10.1063/1.1485109
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,,,671,,,,,,,,https://doi.org/10.1063/1.1485109
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,,,639,,,,,,,,https://doi.org/10.1063/1.1485109
71.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,,,526,,,,,,,,https://doi.org/10.1063/1.1485109
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,,,513,,,,,,,,https://doi.org/10.1063/1.1485109
69.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,,,485,,,,,,,,https://doi.org/10.1063/1.1485109
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,,,460,,,,,,,,https://doi.org/10.1063/1.1485109
66,13.5,0,0,9,0,0,0,1,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,,,415,,,,,,,,https://doi.org/10.1063/1.1485109
66,13.5,0,0,9,0,0,0,1,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,800,3600,,,,0,0,,,384,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,,,375,,,,,,,,https://doi.org/10.1063/1.1485109
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,818,3600,,,,0,0,,,275,,,,,,,,https://doi.org/10.1063/1.1485109
72,0,6,5,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,1200,801,802,,0,0,30,4.007634316,,,,,,,,,https://doi.org/10.1088/0022-3727/35/18/303
