Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Gd,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K),Secondary Crystallization Peak (K),Longitudinal Annealing field,Transverse Annealing field,Ribbon Thickness (um),Total SiCAl,Total BP,Total GaGe,Total Late Transition,Total Early Transition,Relative to Fe SiCAl,Relative to Fe BP,Relative to Fe GaGe,Relative to Fe Early,Relative to Fe Late,Relative to Late Early,Relative to Early SiCAl,Relative to Late SiCAl,Relative to Early BP,Relative to Late BP,Relative to Early GaGe,Relative to Late GaGe,Late Weighted Volume,Late Weighted Area,Late Weighted Mass,Late Mean Electrons,Early Weighted Volume,Early Weighted Area,Early Weighted Mass,Early Mean Electrons,Delta T0,Delta T1,Delta T2,Coercivity,Curie Temp,Core Loss,Electrical Resistivity,Permeability,Magnetostriction,Magnetic Saturation,Grain Diameter,Composition ID,Reference DOI
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,773,600,,631,751,0,0,20,7,9,0,0.75,1,0.085106383,0.109422492,0,0.012158055,0.009118541,1.333333333,7,9.333333333,9,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,142,22,170.6082389,,,,28203.42857,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,773,600,,640,749,0,0,20,7,9,0,0.75,0.5,0.084592145,0.108761329,0,0.006042296,0.009063444,0.666666667,14,9.333333333,18,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,133,24,42.59251974,,,,29005.71429,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,593,600,,597,760,0,0,20,7,9,0,0.75,2,0.086153846,0.110769231,0,0.024615385,0.009230769,2.666666667,3.5,9.333333333,4.5,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-4,-167,25.90200205,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,593,600,,616,760,0,0,20,7,9,0,0.75,3,0.087227414,0.112149533,0,0.037383178,0.009345794,4,2.333333333,9.333333333,3,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-23,-167,24.06208925,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,593,600,,631,751,0,0,20,7,9,0,0.75,1,0.085106383,0.109422492,0,0.012158055,0.009118541,1.333333333,7,9.333333333,9,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-38,-158,21.67704105,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,644,600,,597,760,0,0,20,7,9,0,0.75,2,0.086153846,0.110769231,0,0.024615385,0.009230769,2.666666667,3.5,9.333333333,4.5,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,47,-116,18.93796604,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,644,600,,631,751,0,0,20,7,9,0,0.75,1,0.085106383,0.109422492,0,0.012158055,0.009118541,1.333333333,7,9.333333333,9,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,13,-107,18.14122738,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,683,740,0,0,20,7,9,0,0.75,0,0.084084084,0.108108108,0,0,0.009009009,0,,9.333333333,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,60,3,16.85259045,,,,,,1.639961441,,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,644,600,,616,760,0,0,20,7,9,0,0.75,3,0.087227414,0.112149533,0,0.037383178,0.009345794,4,2.333333333,9.333333333,3,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,28,-116,16.04476399,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,744,600,,631,751,0,0,20,7,9,0,0.75,1,0.085106383,0.109422492,0,0.012158055,0.009118541,1.333333333,7,9.333333333,9,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,113,-7,14.54342403,,,,,,1.619676959,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,593,600,,640,749,0,0,20,7,9,0,0.75,0.5,0.084592145,0.108761329,0,0.006042296,0.009063444,0.666666667,14,9.333333333,18,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-47,-156,14.45439771,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,600,,683,740,0,0,20,7,9,0,0.75,0,0.084084084,0.108108108,0,0,0.009009009,0,,9.333333333,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-90,-147,14.01737418,,,,,,,,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,744,600,,616,760,0,0,20,7,9,0,0.75,3,0.087227414,0.112149533,0,0.037383178,0.009345794,4,2.333333333,9.333333333,3,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,128,-16,13.34545341,,,,,,1.539771786,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,744,600,,597,760,0,0,20,7,9,0,0.75,2,0.086153846,0.110769231,0,0.024615385,0.009230769,2.666666667,3.5,9.333333333,4.5,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,147,-16,12.02264435,,,,,,1.609478683,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,600,,683,740,0,0,20,7,9,0,0.75,0,0.084084084,0.108108108,0,0,0.009009009,0,,9.333333333,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-40,-97,11.58777356,,,,,,,,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,643,600,,640,749,0,0,20,7,9,0,0.75,0.5,0.084592145,0.108761329,0,0.006042296,0.009063444,0.666666667,14,9.333333333,18,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,3,-106,10.76465214,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,683,740,0,0,20,7,9,0,0.75,0,0.084084084,0.108108108,0,0,0.009009009,0,,9.333333333,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,10,-47,9.462371614,,,,,,,,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,743,600,,640,749,0,0,20,7,9,0,0.75,0.5,0.084592145,0.108761329,0,0.006042296,0.009063444,0.666666667,14,9.333333333,18,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,103,-6,9.289663868,,,,,,1.659741379,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,693,600,,616,760,0,0,20,7,9,0,0.75,3,0.087227414,0.112149533,0,0.037383178,0.009345794,4,2.333333333,9.333333333,3,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,77,-67,8.898838669,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,693,600,,597,760,0,0,20,7,9,0,0.75,2,0.086153846,0.110769231,0,0.024615385,0.009230769,2.666666667,3.5,9.333333333,4.5,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,96,-67,8.576958986,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,693,600,,631,751,0,0,20,7,9,0,0.75,1,0.085106383,0.109422492,0,0.012158055,0.009118541,1.333333333,7,9.333333333,9,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,62,-58,7.090333559,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,693,600,,640,749,0,0,20,7,9,0,0.75,0.5,0.084592145,0.108761329,0,0.006042296,0.009063444,0.666666667,14,9.333333333,18,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,53,-56,6.750459458,,,,,,,,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,853,600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,85,-109,303.7386092,,,,745.7846952,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-11,-109,84.62525688,,,,940.3372244,,,,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,20,-78,58.88436554,,,,1037.613489,,,,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,723,600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-45,-239,26.6072506,,,,1329.442283,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,39,-59,39.92546657,,,,1394.293126,,,,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,69,-29,205.9444061,,,,1718.547341,,,,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,743,600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-25,-219,22.97470798,,,,1718.547341,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,793,600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,25,-169,16.12501027,,,,2399.481193,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,773,600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,5,-189,13.80384265,,,,2399.481193,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,813,600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,45,-149,12.3381487,,,,3047.989624,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,59,-39,41.68693835,,,,3145.265888,,,,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,833,600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,65,-129,19.498446,,,,4345.006485,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,913,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,162,2,32.17362533,,,,4701.686122,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-31,-129,13.22056452,,,,4896.238651,,,,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-51,-149,12.23207119,,,,6517.509728,,,,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-71,-169,12.88249552,,,,6549.935149,,,,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,723,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-28,-188,6.401032025,,,,6809.338521,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,743,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-8,-168,5.026318444,,,,7457.846952,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,673,600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-95,-289,2.310734242,,,,7976.653696,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,773,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,22,-138,3.84591782,,,,8625.162127,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,673,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-78,-238,5.821032178,,,,8722.438392,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,893,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,142,-18,6.237348355,,,,9435.797665,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-95,-289,2.58523484,,,,9468.223087,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-45,-239,1.412537545,,,,10732.81453,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,743,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-25,-219,1.798870915,,,,12289.23476,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,793,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,42,-118,1.862087137,,,,12483.78729,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,5,-189,0.982878873,,,,12548.63813,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,25,-169,0.701859205,,,,15077.82101,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,813,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,62,-98,1.650061001,,,,15239.94812,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,65,-129,0.695824955,,,,19130.9987,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,45,-149,0.695824955,,,,19455.25292,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,853,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,102,-58,1.664370463,,,,19552.52918,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,873,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,122,-38,1.594042881,,,,19584.9546,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,873,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,105,-89,1.306922997,,,,20136.18677,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,85,-109,0.909389635,,,,21173.80026,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,833,600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,82,-78,1.526686974,,,,21498.05447,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,893,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,125,-69,1.927524913,,,,21919.58495,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,913,600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,145,-49,2.310734242,,,,22178.98833,,,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,65,-129,,,,,,,1.246803069,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,833,3600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,82,-78,,,,,,,1.400255754,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,833,3600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,65,-129,,,,,,,1.511508951,,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
